pct_tl_open_L6M,pct_tl_closed_L6M,Tot_TL_closed_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,max_recent_level_of_deliq,num_deliq_6_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,CC_enq_L12m,PL_enq_L12m,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,HL_Flag,GL_Flag,EDUCATION,Approved_Flag,MARITALSTATUS_Married,MARITALSTATUS_Single,GENDER_F,GENDER_M,last_prod_enq2_AL,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others,first_prod_enq2_AL,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others,Income_Bucket,Risk_Profile
0.0,0.0,0,0.0,0,1,0,0,0,1,0,18,18,68,0,0,0,0,0,0,0,0,0,0,0,13,7,12,19,52000,55,1,0,0.667,0.5,0,0,3,P4,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,High Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,28,28,59,20,0,0,0,0,0,0,0,0,0,20,0,0,842,0,22000,29,0,0,0.0,0.0,0,0,2,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.4,0.0,1,0.2,1,0,0,0,2,3,1,22,5,58,0,0,0,11,0,0,0,0,0,0,0,0,0,167,0,30000,100,0,0,0.0,0.0,1,0,2,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,2,0,0,51,24,36,24,4,0,0,1,0,0,0,0,0,24,0,0,2,1,23000,78,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,1,1,1,0,103,9,37,0,0,0,0,0,0,0,0,0,0,0,0,4,51,1,10000,48,0,1,0.429,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Low Income,Low Risk
0.25,0.0,0,0.0,1,0,0,0,0,4,3,37,5,77,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,28000,74,0,0,0.667,0.0,0,0,3,P2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.3,0.0,2,0.2,2,0,0,1,7,3,3,34,4,62,62,0,2,1,0,0,0,0,0,0,62,1,2,56,2,32000,101,0,1,1.0,1.0,1,0,2,P4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,High Risk
0.0,0.0,1,0.111,0,0,0,0,9,0,6,43,7,122,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,25800,41,0,0,0.0,0.0,1,0,3,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,1,0,10,2,7,107,10,63,25,1,0,0,0,0,0,0,0,0,25,0,1,148,0,25000,113,0,0,1.0,0.0,0,1,3,P2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,Medium Risk
0.5,0.0,0,0.0,1,0,0,0,1,1,0,11,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,10000,62,0,0,0.0,0.0,0,0,1,P2,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,Low Income,Low Risk
1.0,0.0,0,0.0,0,0,0,0,0,1,0,3,3,31,0,0,0,0,0,0,0,0,0,0,0,3,44,38,18,23000,65,0,0,1.0,1.0,0,0,2,P4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,1,0.167,0,0,0,0,5,1,0,24,18,391,47,0,0,0,0,0,0,0,0,0,20,0,1,2,4,16000,44,0,0,1.0,0.0,1,0,3,P4,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Medium Risk
0.0,0.333,2,0.667,0,0,0,0,3,0,0,28,14,76,0,0,0,0,0,0,0,0,0,0,0,0,0,848,0,15000,44,0,0,0.0,0.0,1,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,1,0,0,0,2,0,50,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,40000,151,1,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,9,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,20000,190,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,8,8,246,0,0,0,7,0,0,0,0,0,0,0,0,2,25,1,25000,25,0,0,0.5,0.0,1,0,3,P3,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,Low Risk
1.0,0.0,0,0.0,0,0,0,0,0,1,0,6,6,66,0,0,0,0,0,0,0,0,0,0,0,0,1,30,3,18000,69,0,0,1.0,0.0,0,0,1,P4,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,1,0,2,0,6,0,2,99,9,51,31,2,1,9,0,0,0,0,0,0,31,0,1,2,6,30000,125,0,0,1.0,0.0,0,1,2,P3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,High Risk
0.0,0.0,4,0.235,4,0,0,0,17,0,0,61,10,289,89,1,1,23,0,0,0,0,0,0,23,0,0,653,0,40000,50,0,0,0.0,0.0,1,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Medium Risk
1.0,0.0,0,0.0,0,0,0,0,0,1,0,5,5,105,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,20000,29,0,0,1.0,0.0,0,0,3,P2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Low Income,Low Risk
0.182,0.182,3,0.273,0,0,0,0,5,6,3,55,5,73,28,0,2,0,0,0,0,0,0,0,26,0,0,530,0,25000,44,0,0,0.0,0.0,1,0,3,P2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,1,0,1,0,0,14,14,44,0,0,0,10,0,0,0,0,0,0,0,0,0,16,1,30000,63,0,0,0.0,0.0,0,1,3,P2,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,Medium Income,Low Risk
0.0,0.0,0,0.0,0,1,0,0,0,2,0,9,6,86,0,0,0,0,0,0,0,0,0,0,0,2,0,47,1,42000,97,1,0,0.0,0.5,0,0,2,P3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,Medium Income,Low Risk
0.5,0.5,1,0.5,0,0,0,0,0,2,0,8,5,37,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,27000,125,0,0,1.0,0.0,0,0,1,P4,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,Medium Income,Low Risk
0.111,0.167,4,0.222,9,0,0,0,3,15,10,151,1,63,0,0,0,22,0,0,0,0,0,0,0,0,0,1,2,50000,311,0,0,0.0,0.0,1,0,1,P1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Medium Income,Low Risk
0.5,0.5,1,0.5,0,0,0,0,0,2,1,15,3,61,0,0,0,2,0,0,0,0,0,0,0,0,0,449,0,28000,153,0,0,0.0,0.0,0,0,1,P2,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,Medium Income,Low Risk
0.4,0.0,1,0.2,0,0,0,1,1,4,0,19,4,78,0,0,0,0,0,0,0,0,0,0,0,0,4,17,5,65000,300,0,1,0.5,0.0,1,0,2,P4,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,High Income,Low Risk
0.143,0.0,0,0.0,1,0,0,0,5,2,0,15,4,50,30,1,0,16,0,0,0,0,0,0,30,0,0,2,5,30000,103,0,0,0.0,0.0,1,0,1,P4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Medium Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,1,0,1,0,11,11,74,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,21900,108,0,1,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.111,0.222,3,0.333,0,0,0,0,9,0,0,75,6,127,59,0,1,22,1,0,0,0,0,0,59,0,0,2,1,15000,54,0,0,0.0,0.0,1,0,1,P2,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,High Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,0,8,8,88,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,15000,63,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,15,15,88,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,32000,128,0,0,0.0,0.0,0,0,2,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.667,0.0,0,0.0,1,0,0,0,0,3,0,10,2,73,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,30000,278,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Medium Income,Low Risk
0.25,0.0,0,0.0,0,0,0,0,1,3,1,24,6,49,28,0,0,0,0,0,0,0,0,0,28,0,1,2,1,51000,116,0,0,0.0,0.0,0,0,1,P3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,High Income,Medium Risk
0.0,1.0,1,1.0,0,0,0,0,1,0,0,29,29,110,20,1,0,0,0,0,0,0,0,0,20,0,0,3,1,25000,42,0,0,0.0,0.0,0,0,2,P2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,1,61,61,839,0,0,0,0,3,0,0,0,0,0,0,0,0,45,1,20000,41,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,0,2,0,12,9,79,0,0,0,0,0,0,0,0,0,0,0,1,1,33,1,40000,125,0,0,1.0,0.0,0,0,1,P2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,Medium Income,Low Risk
0.5,0.5,1,0.5,1,0,0,2,0,2,0,38,5,149,0,0,0,12,0,0,0,0,0,0,0,1,2,121,0,18000,59,0,1,0.667,1.0,0,0,3,P2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,Low Income,Low Risk
0.0,0.0,1,0.333,0,0,0,2,1,2,0,43,22,71,13,0,1,0,0,0,0,0,0,0,13,0,1,25,1,25000,242,0,1,1.0,0.0,1,0,1,P4,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Low Income,Medium Risk
1.0,0.0,0,0.0,0,0,0,0,0,1,0,6,6,82,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0,35000,146,0,0,1.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Medium Income,Low Risk
0.015,0.0,0,0.0,0,0,0,0,67,0,10,133,2,46,89,0,8,0,0,0,0,0,0,0,19,0,0,189,0,30000,51,0,0,0.0,0.0,1,0,2,P2,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,Medium Income,Medium Risk
0.038,0.038,2,0.077,4,0,1,0,26,0,25,81,1,80,6,0,1,9,0,0,0,0,0,0,6,0,0,147,0,24000,152,0,0,0.0,0.0,0,1,3,P2,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,Low Income,Medium Risk
0.167,0.333,2,0.333,0,0,0,1,0,6,2,28,5,26,0,0,0,11,0,0,0,0,0,0,0,0,3,75,1,75000,125,0,1,0.333,0.0,0,0,3,P2,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,High Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,8,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,35000,200,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,42,42,524,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,0,14000,114,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.5,0.0,0,0.0,0,0,0,0,2,0,1,24,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,30000,14,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.5,0.5,1,0.5,1,0,0,0,0,2,1,8,1,50,24,0,0,0,0,0,0,0,0,0,24,0,3,14,4,42000,66,0,0,0.667,0.0,0,0,1,P4,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Medium Income,Medium Risk
0.286,0.143,2,0.286,0,2,0,4,0,7,1,109,3,42,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,25000,58,1,1,0.25,0.143,0,0,3,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,8,8,75,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,30000,130,0,0,1.0,0.0,0,0,1,P3,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,14,14,87,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,16000,29,0,0,0.0,0.0,0,0,1,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,1,1.0,0,0,0,0,0,1,0,22,22,402,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0,15000,306,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,1.0,1,1.0,0,0,0,0,1,0,0,28,28,131,0,0,0,0,0,0,0,0,0,0,0,1,0,176,0,45000,44,0,0,0.0,0.0,1,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,4,1,3,190,36,344,60,0,0,0,0,0,0,0,0,0,60,0,0,9,1,20000,81,0,0,0.0,0.0,1,0,1,P1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,Low Income,High Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,0,8,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,35000,72,0,0,0.0,0.0,0,0,1,P3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.143,0.0,1,0.143,0,0,0,0,4,3,3,43,4,91,0,0,0,6,0,0,0,0,0,0,0,0,0,5,1,18000,96,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.5,0.0,0,0.0,1,0,0,0,0,4,1,9,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,20000,125,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.5,2,0.5,0,0,0,2,0,4,1,49,23,170,0,0,0,14,0,0,0,0,0,0,0,0,0,711,0,22000,212,0,1,0.0,0.0,0,0,1,P1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Low Income,Low Risk
0.0,0.0,1,0.5,0,0,0,0,0,2,0,17,8,61,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,20000,27,0,0,0.0,0.0,0,0,2,P2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,13,13,68,0,0,0,10,0,0,0,0,0,0,0,0,0,11,1,12000,65,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,0,10,10,123,0,0,0,0,0,0,0,0,0,0,0,0,1,305,0,25000,101,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,21,21,65,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,16000,17,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,0,2,0,12,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,18200,76,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.167,0.0,0,0.0,0,0,0,0,5,1,4,136,4,45,374,1,8,0,0,0,0,0,0,0,60,0,0,124,0,40000,116,0,0,0.0,0.0,1,0,3,P1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Medium Income,High Risk
1.0,0.0,0,0.0,0,0,0,0,0,1,0,6,6,75,0,0,0,0,0,0,0,0,0,0,0,0,2,173,0,45000,182,0,0,1.0,0.0,0,0,3,P3,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Medium Income,Low Risk
0.0,0.5,3,0.75,0,0,0,1,1,3,0,24,13,64,24,2,0,0,0,0,0,0,0,0,24,0,4,2,7,28000,78,0,1,0.667,0.0,0,0,3,P4,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Medium Income,Medium Risk
0.0,0.0,1,0.5,0,0,0,0,0,2,0,29,16,266,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,35000,248,0,0,0.0,0.0,0,0,2,P3,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Medium Income,Low Risk
0.0,0.0,1,0.5,1,0,0,0,1,1,1,47,19,276,0,0,0,3,1,0,0,0,0,0,0,0,0,81,2,17000,129,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.111,0.278,7,0.389,1,1,0,1,5,13,10,177,4,65,7,1,0,26,0,0,0,0,0,0,7,0,0,398,0,35000,125,1,1,0.0,0.0,0,0,2,P1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Medium Income,Medium Risk
0.5,0.0,0,0.0,1,0,0,1,0,4,1,15,2,40,0,0,0,0,0,0,0,0,0,0,0,0,2,106,0,16000,29,0,1,1.0,0.0,0,0,3,P2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,2,0,2,0,24,24,113,20,0,0,8,0,0,0,0,0,0,20,0,0,2,1,48000,18,0,1,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,Medium Income,Medium Risk
0.5,0.0,0,0.0,1,0,0,1,0,2,0,31,2,682,24,0,2,0,0,0,0,0,0,0,24,0,1,72,1,24000,150,0,1,1.0,0.0,0,0,1,P4,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,Low Income,Medium Risk
0.333,0.333,2,0.667,0,0,0,0,1,2,0,16,4,80,16,4,0,0,0,0,0,0,0,0,9,0,0,311,0,22000,61,0,0,0.0,0.0,0,0,1,P2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,2,2,1,71,35,625,120,0,5,0,0,0,0,0,0,0,120,0,1,247,0,35000,182,0,0,0.0,0.0,0,0,1,P3,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Medium Income,High Risk
0.333,0.167,6,0.5,3,0,0,0,8,4,2,12,3,72,28,1,0,0,0,0,0,0,0,0,28,0,1,3,1,18000,184,0,0,1.0,0.0,1,0,2,P3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Medium Risk
0.0,0.5,2,1.0,0,0,0,0,0,2,0,15,9,79,4,1,0,0,0,0,0,0,0,0,4,0,0,121,0,20000,25,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,5,1,2,58,8,231,46,0,7,10,0,0,0,0,0,0,46,0,0,528,0,32500,191,0,0,0.0,0.0,1,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,High Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,0,8,8,74,24,0,0,0,0,0,0,0,0,0,24,0,1,11,1,32790,41,0,0,1.0,0.0,0,0,3,P3,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,Medium Income,Medium Risk
0.2,0.2,1,0.2,0,0,0,0,1,4,1,14,3,22,27,1,0,0,0,0,0,0,0,0,27,0,0,34,1,20000,50,0,0,0.0,0.0,0,0,1,P4,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Medium Risk
1.0,0.0,0,0.0,1,0,0,0,0,2,1,6,6,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33500,76,0,0,0.0,0.0,0,0,3,P2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Medium Income,Low Risk
0.429,0.0,0,0.0,1,0,0,0,4,3,2,27,5,71,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,15000,152,0,0,0.75,0.0,1,0,4,P4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Low Income,Low Risk
1.0,0.667,4,0.667,0,0,0,4,2,4,2,4,2,61,0,0,0,2,0,0,0,0,0,0,0,0,1,34,1,34000,120,0,1,1.0,0.0,0,0,3,P2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,1,1.0,0,0,0,0,0,1,0,18,18,292,8,0,0,0,0,0,0,0,0,0,8,0,0,2,1,32000,311,0,0,0.0,0.0,0,0,1,P4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Medium Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,1,147,147,491,900,0,11,0,0,0,0,7,0,0,900,0,0,616,0,20000,42,0,0,0.0,0.0,0,0,3,P1,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,High Risk
0.5,0.0,0,0.0,0,0,0,1,0,2,0,7,3,25,0,0,0,0,0,0,0,0,0,0,0,0,4,33,1,32500,84,0,1,1.0,0.0,0,0,3,P3,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,Medium Income,Low Risk
0.133,0.267,5,0.333,2,0,0,0,0,15,5,30,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,25000,100,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.667,2,0.667,0,0,0,1,0,3,0,26,10,123,3,2,0,0,0,0,0,0,0,0,3,0,1,0,2,21000,113,0,1,0.5,0.0,0,0,1,P3,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Low Income,Medium Risk
0.0,0.0,0,0.0,0,1,0,0,1,3,0,40,6,34,3,4,1,0,0,0,0,0,0,0,3,0,0,397,0,20000,125,1,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,0,18,18,272,25,1,0,0,0,0,0,0,0,0,25,0,0,9,1,10,142,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,2,0,1,63,14,97,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,45000,122,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,48,48,705,26,0,0,0,0,0,0,0,0,0,26,0,0,1455,0,20000,48,0,0,0.0,0.0,0,0,1,P4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.667,0.0,0,0.0,0,0,0,0,2,1,2,10,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,20000,101,0,0,0.0,0.0,0,0,1,P3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,3,1,1,40,11,57,5,0,0,0,0,0,0,0,0,0,5,0,0,27,2,20000,77,0,0,0.0,0.0,1,0,3,P4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.25,0.0,1,0.125,2,0,0,0,8,0,0,87,6,192,12,0,0,10,0,0,0,0,0,0,12,0,1,3,2,20000,155,0,0,1.0,0.0,1,0,3,P4,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.0,0.0,1,0.5,0,0,0,0,0,2,0,24,14,231,7,3,1,0,0,0,0,0,0,0,7,0,0,431,0,13500,71,0,0,0.0,0.0,0,0,3,P2,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,0,8,8,103,0,0,0,0,0,0,0,0,0,0,0,0,1,240,0,20000,71,0,0,0.0,0.0,0,0,2,P2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,Low Risk
1.0,0.0,0,0.0,1,0,0,0,0,2,0,4,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,22000,100,0,0,0.0,0.0,0,0,2,P2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
1.0,0.0,0,0.0,0,0,0,0,0,1,0,2,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30000,14,0,0,0.0,0.0,0,0,3,P4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,2,2,0,139,6,81,0,0,0,0,0,0,0,0,0,0,0,0,1,138,0,40000,311,0,0,1.0,0.0,1,0,3,P1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,Medium Income,Low Risk
0.0,0.0,1,0.5,0,0,0,1,1,1,0,46,41,100,60,2,0,10,0,0,0,0,0,0,60,0,0,47,1,19000,71,0,1,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Low Income,High Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,16,16,70,0,0,0,0,0,0,0,0,0,0,0,1,0,26,1,33000,149,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,Medium Income,Low Risk
